,0,1,cluster
269,7.31,9.8,1
279,7.56,10.2,1
293,8.04,11.0,1
295,8.18,10.3,1
296,8.23,9.7,1
298,8.31,9.69,1
302,8.5,8.81,1
303,8.55,11.6,1
306,8.71,10.9,1
307,8.72,11.4,1
308,8.79,10.4,1
309,8.83,9.63,1
310,8.86,13.0,1
311,8.86,10.4,1
312,8.9,9.35,1
313,8.96,9.44,1
314,9.08,10.1,1
315,9.09,10.6,1
316,9.12,11.8,1
317,9.2,11.2,1
318,9.23,10.6,1
321,9.31,8.7,1
322,9.31,10.1,1
323,9.35,10.4,1
324,9.38,10.2,1
325,9.41,8.9,1
326,9.42,10.1,1
327,9.42,9.92,1
328,9.43,11.1,1
329,9.45,10.3,1
330,9.48,9.45,1
331,9.51,10.4,1
332,9.54,9.62,1
333,9.59,9.95,1
334,9.6,9.02,1
335,9.63,8.63,1
336,9.63,9.93,1
337,9.66,8.78,1
338,9.66,11.6,1
339,9.68,11.5,1
340,9.69,9.84,1
341,9.7,9.75,1
342,9.73,9.91,1
343,9.74,10.8,1
344,9.75,11.6,1
345,9.76,8.92,1
346,9.76,8.7,1
347,9.77,9.26,1
348,9.8,10.7,1
349,9.85,11.1,1
350,9.88,10.2,1
351,9.97,10.9,1
352,9.99,9.59,1
353,10.0,9.16,1
354,10.1,9.33,1
355,10.1,11.3,1
356,10.1,10.7,1
357,10.1,9.77,1
358,10.1,10.4,1
359,10.1,11.0,1
360,10.1,8.64,1
361,10.2,9.5,1
362,10.2,9.61,1
363,10.2,9.64,1
364,10.3,10.9,1
365,10.4,9.3,1
366,10.4,11.4,1
367,10.4,9.06,1
368,10.4,10.7,1
369,10.5,11.6,1
370,10.5,11.5,1
371,10.5,11.4,1
372,10.5,9.71,1
373,10.7,10.1,1
374,10.7,9.86,1
375,10.7,10.6,1
376,10.8,11.4,1
377,10.8,11.3,1
378,10.8,8.44,1
379,10.8,11.1,1
380,11.0,11.0,1
381,11.0,9.31,1
382,11.0,9.24,1
383,11.0,11.4,1
384,11.0,9.17,1
385,11.0,11.2,1
386,11.1,9.46,1
387,11.5,9.7,1
388,11.5,10.1,1
389,11.5,10.5,1
390,11.5,11.3,1
391,11.7,9.37,1
392,11.7,12.5,1
393,11.8,9.59,1
394,11.8,10.2,1
395,12.0,11.6,1
396,12.0,9.31,1
397,12.1,9.71,1
398,12.1,9.78,1
399,12.3,9.59,1
