,0,1,cluster
272,-0.012096189,-0.058796195,3
290,0.023233584,-0.017534934,3
299,0.039273763,-0.073597831,3
303,0.046970314,-0.362269791,3
306,0.051818985,-0.146529571,3
326,0.088338135,-0.021323367,3
327,0.091329253,-0.201761125,3
329,0.094211692,-0.049835715,3
333,0.098580686,0.033735653,3
335,0.100166206,-0.074963642,3
340,0.107124662,-0.12766419,3
341,0.109911122,-0.07372795,3
342,0.112454919,0.00422394,3
343,0.112457376,0.008086342,3
345,0.114470363,-0.14609902,3
351,0.120726597,-0.185637366,3
352,0.123711057,-0.169326758,3
356,0.130632751,-0.256313443,3
357,0.132935758,-0.030312761,3
361,0.150249696,-0.302154175,3
367,0.160853395,-0.14715723,3
369,0.163586401,0.060754811,3
370,0.16673168,-0.111779483,3
375,0.179109013,-0.198770774,3
377,0.187378929,-0.186917804,3
380,0.193024957,-0.114309252,3
381,0.197195024,-0.001035234,3
382,0.19821641,-0.151839543,3
383,0.199645293,0.073677154,3
384,0.200379161,-0.230235281,3
389,0.209479909,-0.252078226,3
390,0.210683904,0.07951524,3
392,0.219952472,-0.015037792,3
396,0.228817385,-0.229402598,3
397,0.23089425,-0.153556803,3
400,0.232528484,-0.025384545,3
401,0.232593943,-0.212057705,3
406,0.239595928,-0.01377536,3
408,0.248643245,-0.056267436,3
409,0.251333789,-0.009285209,3
410,0.255474843,0.076706484,3
411,0.260623769,-0.02185116,3
413,0.263994036,0.012760522,3
414,0.272882358,-0.400925225,3
415,0.275799106,-0.090599204,3
419,0.302662082,-0.107723269,3
420,0.304819876,-0.270533934,3
421,0.308470451,-0.163590733,3
424,0.316582575,-0.13556643,3
425,0.317279265,-0.323124701,3
426,0.321259564,-0.374709094,3
430,0.33030205,-0.119101276,3
431,0.331232276,-0.158787104,3
432,0.335269543,-0.309267286,3
434,0.339142102,-0.178656547,3
435,0.343809996,-0.443437808,3
436,0.344115385,-0.172594176,3
438,0.345580013,-0.333586715,3
439,0.34907207,0.094625486,3
440,0.351782309,-0.357635467,3
441,0.354185305,-0.325808108,3
444,0.355942408,-0.263239855,3
445,0.356647018,-0.384458888,3
450,0.372251114,-0.279380491,3
451,0.372307943,-0.416844715,3
454,0.381558108,-0.041191649,3
459,0.39923966,-0.371462384,3
464,0.403925364,-0.369019517,3
466,0.408485227,-0.476865708,3
471,0.418135271,-0.302905868,3
472,0.429598634,-0.114622567,3
474,0.432229974,-0.307720946,3
475,0.43518171,-0.327589122,3
476,0.435500671,-0.49242885,3
477,0.435720548,-0.385263002,3
478,0.438331614,-0.530469452,3
481,0.442943062,-0.34905995,3
483,0.450894473,-0.368223943,3
486,0.460833635,-0.361749904,3
487,0.465044785,-0.330567088,3
488,0.468011114,-0.356080526,3
489,0.469704363,-0.048486927,3
490,0.471143229,-0.264377063,3
491,0.471670002,-0.341868299,3
493,0.485450857,-0.403733428,3
495,0.491828232,-0.265960275,3
498,0.499219701,-0.204257172,3
499,0.500645905,-0.50156576,3
502,0.511702192,-0.507773414,3
503,0.514316816,-0.361015471,3
505,0.517033616,-0.38086386,3
506,0.517066179,-0.347949341,3
510,0.526535176,-0.223608936,3
512,0.528384717,-0.466432526,3
515,0.542731768,-0.263699608,3
516,0.544346486,-0.474730098,3
518,0.551050876,-0.262378912,3
520,0.556449004,-0.38737629,3
525,0.568499097,-0.239840614,3
528,0.574438761,-0.371081032,3
529,0.580308047,-0.324744583,3
531,0.58400002,-0.347527387,3
532,0.58484189,-0.383166692,3
533,0.588423392,-0.346689121,3
536,0.591580413,-0.270410065,3
537,0.596986052,-0.326046298,3
541,0.617306099,-0.444010241,3
542,0.619233267,-0.517027643,3
544,0.630333886,-0.476053594,3
546,0.632382674,-0.358845851,3
550,0.63853938,-0.457537954,3
556,0.651623441,-0.427163169,3
557,0.653409809,-0.527393461,3
558,0.654534452,-0.492188326,3
559,0.658676942,-0.485134525,3
562,0.661562709,-0.387483122,3
566,0.677923101,-0.541689491,3
570,0.685745606,-0.46038003,3
574,0.699028725,-0.263673025,3
575,0.699909159,-0.433430287,3
578,0.702780512,-0.488337873,3
579,0.709645856,-0.44728382,3
580,0.709662679,0.169952823,3
582,0.717985656,-0.438059949,3
583,0.721435919,-0.49872877,3
587,0.728956417,-0.448996069,3
592,0.736248654,-0.448448857,3
594,0.739837798,0.077955692,3
597,0.752549206,0.241498578,3
598,0.758401325,-0.463124055,3
599,0.75844476,-0.481582611,3
608,0.777661707,-0.294722388,3
609,0.778429592,0.246280407,3
612,0.78805902,-0.305680908,3
615,0.790321777,-0.423506193,3
621,0.793663572,0.257529771,3
623,0.798284195,-0.606318357,3
624,0.798473052,-0.516234928,3
625,0.801548289,-0.429967025,3
627,0.802978717,-0.658996558,3
628,0.804953907,-0.440942193,3
630,0.80669712,-0.708408165,3
631,0.8124669,-0.45089569,3
634,0.821966404,-0.503214864,3
635,0.82607303,-0.502422745,3
636,0.826701357,-0.494149052,3
637,0.829572372,0.281022759,3
639,0.831283458,0.277891909,3
640,0.835260509,0.312619988,3
