,0,1,cluster
542,0.619233267,-0.517027643,0
544,0.630333886,-0.476053594,0
550,0.63853938,-0.457537954,0
556,0.651623441,-0.427163169,0
557,0.653409809,-0.527393461,0
558,0.654534452,-0.492188326,0
559,0.658676942,-0.485134525,0
562,0.661562709,-0.387483122,0
566,0.677923101,-0.541689491,0
570,0.685745606,-0.46038003,0
575,0.699909159,-0.433430287,0
578,0.702780512,-0.488337873,0
579,0.709645856,-0.44728382,0
582,0.717985656,-0.438059949,0
583,0.721435919,-0.49872877,0
587,0.728956417,-0.448996069,0
592,0.736248654,-0.448448857,0
598,0.758401325,-0.463124055,0
599,0.75844476,-0.481582611,0
608,0.777661707,-0.294722388,0
612,0.78805902,-0.305680908,0
615,0.790321777,-0.423506193,0
623,0.798284195,-0.606318357,0
624,0.798473052,-0.516234928,0
625,0.801548289,-0.429967025,0
627,0.802978717,-0.658996558,0
628,0.804953907,-0.440942193,0
630,0.80669712,-0.708408165,0
631,0.8124669,-0.45089569,0
634,0.821966404,-0.503214864,0
635,0.82607303,-0.502422745,0
636,0.826701357,-0.494149052,0
641,0.838138175,-0.383725023,0
642,0.838919098,-0.614797912,0
645,0.850417816,-0.457957259,0
646,0.85239965,-0.326586247,0
649,0.858238374,-0.492092287,0
651,0.860883528,-0.541565357,0
652,0.861448605,-0.695816606,0
653,0.863213819,-0.372041724,0
654,0.86536842,-0.553006746,0
655,0.866864639,-0.585738979,0
659,0.873899602,-0.342088869,0
661,0.875789897,-0.607527667,0
665,0.890177407,-0.486021502,0
666,0.892065204,-0.457726603,0
675,0.906526565,-0.524040663,0
676,0.907107255,-0.024525844,0
677,0.907552743,-0.538987809,0
679,0.914370631,0.058856964,0
681,0.917123169,-0.473231971,0
682,0.918643612,-0.464350009,0
685,0.92670391,-0.398664231,0
686,0.930154524,-0.515540228,0
692,0.948334008,-0.482347614,0
693,0.95163569,0.028504001,0
694,0.952081922,-0.537303649,0
696,0.958305637,-0.595327276,0
698,0.962547866,0.113552894,0
699,0.963921503,-0.035010695,0
701,0.964965213,-0.574145352,0
702,0.965175878,-0.538378052,0
703,0.966704125,0.007359147,0
704,0.966783609,-0.503314828,0
705,0.967305652,-0.01575142,0
706,0.969673898,-0.173480151,0
707,0.979887736,-0.630330753,0
708,0.981884608,-0.581225709,0
709,0.982807024,-0.325284387,0
710,0.985320941,0.157905783,0
711,0.989784245,0.057806769,0
716,0.999812705,-0.685276146,0
717,1.000534262,-0.606778343,0
720,1.009907565,-0.550695573,0
721,1.010751016,-0.35533665,0
722,1.011859916,-0.508759681,0
723,1.012226869,0.124983213,0
725,1.018627018,-0.016002138,0
726,1.01981426,0.18572426,0
727,1.021533113,0.113378241,0
728,1.023375678,0.168604936,0
732,1.032808706,0.102591825,0
733,1.035461634,0.050679197,0
734,1.036524176,-0.653608753,0
737,1.03990587,-0.451979024,0
738,1.041790995,0.298822157,0
740,1.043407988,-0.571114177,0
741,1.04470334,0.172505079,0
742,1.045371947,-0.339126033,0
743,1.049830084,0.200013095,0
745,1.054574683,-0.487004252,0
746,1.056346366,0.015422292,0
747,1.056778042,-0.4985947,0
748,1.057801368,-0.406588169,0
749,1.062480126,-0.434351398,0
750,1.064129831,-0.432642089,0
751,1.076832929,-0.541215001,0
753,1.086294116,-0.557819978,0
754,1.086940115,0.156729355,0
755,1.090335462,-0.474167009,0
756,1.09059246,-0.547337258,0
757,1.100287786,0.322554345,0
758,1.100416107,-0.297574358,0
759,1.101485364,0.047262683,0
760,1.102843097,0.309006733,0
761,1.103480054,-0.651659373,0
762,1.10552939,0.131374156,0
763,1.107823674,-0.51280021,0
764,1.110911601,0.170748298,0
767,1.118616037,-0.508228871,0
768,1.118617253,-0.467226444,0
769,1.123716757,-0.586016589,0
770,1.129244264,0.154610268,0
771,1.134811508,-0.442927049,0
772,1.137017724,-0.357505372,0
773,1.137881789,-0.42066738,0
774,1.144239078,-0.499812124,0
775,1.168654859,-0.460073428,0
776,1.169013558,-0.426382523,0
777,1.17276007,-0.249943908,0
778,1.173645499,0.301732393,0
779,1.182877744,-0.646379974,0
780,1.18473036,-0.658833473,0
781,1.188601936,-0.419717009,0
782,1.194311133,-0.395827248,0
783,1.198531713,-0.386184991,0
784,1.201032936,-0.502962452,0
785,1.209151565,-0.429702384,0
786,1.21446197,-0.519702779,0
787,1.216413505,-0.306731081,0
788,1.223056551,-0.340946621,0
789,1.226785193,-0.607051542,0
790,1.231784535,-0.572838312,0
791,1.236562721,-0.32330232,0
792,1.237783438,-0.6486542,0
793,1.239665176,-0.760255368,0
794,1.254670286,-0.456763763,0
795,1.263193191,-0.488646866,0
796,1.267889822,-0.499312676,0
797,1.270237594,-0.516042009,0
798,1.277333405,-0.557364481,0
799,1.278833056,-0.638628218,0
800,1.280237079,-0.285629092,0
801,1.285962671,-0.451608729,0
802,1.295060281,-0.288070035,0
803,1.309681146,-0.598692604,0
804,1.325491093,-0.501159289,0
805,1.328780124,-0.501424753,0
806,1.340828191,-0.553821604,0
807,1.352323153,-0.473145069,0
808,1.361351766,-0.345940721,0
809,1.362198039,-0.402777139,0
810,1.364306985,-0.370817555,0
811,1.37539317,-0.351965243,0
812,1.383357185,-0.447970519,0
813,1.389977298,-0.352530838,0
814,1.390149099,-0.435906821,0
815,1.392723621,-0.357638778,0
816,1.414494504,-0.438791061,0
817,1.417033072,-0.50153248,0
818,1.428051662,-0.326946656,0
819,1.43985727,-0.424273034,0
820,1.448698704,-0.23438237,0
821,1.452660444,-0.545748314,0
822,1.453069063,-0.397690717,0
823,1.458222096,-0.450222494,0
824,1.463577641,-0.403413124,0
825,1.463832943,-0.278994463,0
826,1.463889931,-0.401048876,0
827,1.466496508,-0.207345892,0
828,1.471097818,-0.339162313,0
829,1.474468094,-0.28669242,0
830,1.474592895,-0.341352515,0
831,1.47945462,-0.391151762,0
832,1.47999485,-0.527112214,0
833,1.487754499,-0.224707249,0
834,1.488171703,-0.447911656,0
835,1.494622655,-0.273441555,0
836,1.500269754,-0.169411306,0
837,1.502177439,-0.468424557,0
838,1.511224687,-0.48375512,0
839,1.524663843,-0.30882979,0
840,1.526246389,-0.204361934,0
841,1.535945951,-0.485139164,0
842,1.542074689,-0.357130985,0
843,1.542818784,-0.069021356,0
844,1.544932108,-0.121326071,0
845,1.545627865,-0.265713782,0
846,1.547028104,-0.156692279,0
847,1.553568872,-0.292064626,0
848,1.553775718,-0.406702506,0
849,1.562466979,-0.333122507,0
850,1.564289837,-0.237415668,0
851,1.576193003,-0.168992344,0
852,1.585310984,-0.31664371,0
853,1.58775702,-0.379493287,0
854,1.594148771,-0.297815888,0
855,1.597703853,-0.010489932,0
856,1.604115138,-0.167586634,0
857,1.607721123,-0.338935625,0
858,1.610930482,-0.195636598,0
859,1.612864821,-0.138831895,0
860,1.620380772,-0.515629839,0
861,1.628738522,0.036272235,0
862,1.635301125,-0.212207402,0
863,1.637991403,-0.462525097,0
864,1.639281329,-0.100089967,0
865,1.642077661,-0.482510007,0
866,1.646762157,-0.047171098,0
867,1.65195686,-0.276309211,0
868,1.654462383,-0.274021242,0
869,1.654665627,-0.40441044,0
870,1.658309563,0.027399495,0
871,1.662153483,-0.194677838,0
872,1.663089095,-0.158273797,0
873,1.669942701,-0.420401477,0
874,1.671291791,-0.335852803,0
875,1.682720802,-0.317219981,0
876,1.692334547,-0.405504685,0
877,1.703486915,-0.087519797,0
878,1.714897337,-0.334330774,0
879,1.71936229,-0.159399437,0
880,1.724855865,-0.290319585,0
881,1.732040079,-0.014646138,0
882,1.733112244,0.127008511,0
883,1.743788089,0.091986115,0
884,1.745494987,-0.263044549,0
885,1.75774682,-0.250623941,0
886,1.758357282,-0.082797626,0
887,1.760702222,-0.203756181,0
888,1.763825315,0.206778723,0
889,1.766693354,-0.351459824,0
890,1.769543229,-0.293763796,0
891,1.774103168,0.182553718,0
892,1.77671507,0.01880365,0
893,1.778045075,-0.221238829,0
894,1.77953761,-0.238567191,0
895,1.782727037,0.016393419,0
896,1.784814413,-0.334122862,0
897,1.800300768,-0.149813344,0
898,1.802330939,-0.28470339,0
899,1.802585116,0.149683774,0
900,1.811662692,-0.083554677,0
901,1.820911723,-0.224716362,0
902,1.822000087,0.265970263,0
903,1.823353818,0.385310772,0
904,1.82507072,-0.126811303,0
905,1.826009716,-0.060420183,0
906,1.826237614,-0.014713069,0
