,0,1,cluster
800,1.280237079,-0.285629092,1
802,1.295060281,-0.288070035,1
804,1.325491093,-0.501159289,1
805,1.328780124,-0.501424753,1
806,1.340828191,-0.553821604,1
807,1.352323153,-0.473145069,1
808,1.361351766,-0.345940721,1
809,1.362198039,-0.402777139,1
810,1.364306985,-0.370817555,1
811,1.37539317,-0.351965243,1
812,1.383357185,-0.447970519,1
813,1.389977298,-0.352530838,1
814,1.390149099,-0.435906821,1
815,1.392723621,-0.357638778,1
816,1.414494504,-0.438791061,1
817,1.417033072,-0.50153248,1
818,1.428051662,-0.326946656,1
819,1.43985727,-0.424273034,1
820,1.448698704,-0.23438237,1
821,1.452660444,-0.545748314,1
822,1.453069063,-0.397690717,1
823,1.458222096,-0.450222494,1
824,1.463577641,-0.403413124,1
825,1.463832943,-0.278994463,1
826,1.463889931,-0.401048876,1
827,1.466496508,-0.207345892,1
828,1.471097818,-0.339162313,1
829,1.474468094,-0.28669242,1
830,1.474592895,-0.341352515,1
831,1.47945462,-0.391151762,1
832,1.47999485,-0.527112214,1
833,1.487754499,-0.224707249,1
834,1.488171703,-0.447911656,1
835,1.494622655,-0.273441555,1
836,1.500269754,-0.169411306,1
837,1.502177439,-0.468424557,1
838,1.511224687,-0.48375512,1
839,1.524663843,-0.30882979,1
840,1.526246389,-0.204361934,1
841,1.535945951,-0.485139164,1
842,1.542074689,-0.357130985,1
843,1.542818784,-0.069021356,1
844,1.544932108,-0.121326071,1
845,1.545627865,-0.265713782,1
846,1.547028104,-0.156692279,1
847,1.553568872,-0.292064626,1
848,1.553775718,-0.406702506,1
849,1.562466979,-0.333122507,1
850,1.564289837,-0.237415668,1
851,1.576193003,-0.168992344,1
852,1.585310984,-0.31664371,1
853,1.58775702,-0.379493287,1
854,1.594148771,-0.297815888,1
855,1.597703853,-0.010489932,1
856,1.604115138,-0.167586634,1
857,1.607721123,-0.338935625,1
858,1.610930482,-0.195636598,1
859,1.612864821,-0.138831895,1
860,1.620380772,-0.515629839,1
861,1.628738522,0.036272235,1
862,1.635301125,-0.212207402,1
863,1.637991403,-0.462525097,1
864,1.639281329,-0.100089967,1
865,1.642077661,-0.482510007,1
866,1.646762157,-0.047171098,1
867,1.65195686,-0.276309211,1
868,1.654462383,-0.274021242,1
869,1.654665627,-0.40441044,1
870,1.658309563,0.027399495,1
871,1.662153483,-0.194677838,1
872,1.663089095,-0.158273797,1
873,1.669942701,-0.420401477,1
874,1.671291791,-0.335852803,1
875,1.682720802,-0.317219981,1
876,1.692334547,-0.405504685,1
877,1.703486915,-0.087519797,1
878,1.714897337,-0.334330774,1
879,1.71936229,-0.159399437,1
880,1.724855865,-0.290319585,1
881,1.732040079,-0.014646138,1
882,1.733112244,0.127008511,1
883,1.743788089,0.091986115,1
884,1.745494987,-0.263044549,1
885,1.75774682,-0.250623941,1
886,1.758357282,-0.082797626,1
887,1.760702222,-0.203756181,1
888,1.763825315,0.206778723,1
889,1.766693354,-0.351459824,1
890,1.769543229,-0.293763796,1
891,1.774103168,0.182553718,1
892,1.77671507,0.01880365,1
893,1.778045075,-0.221238829,1
894,1.77953761,-0.238567191,1
895,1.782727037,0.016393419,1
896,1.784814413,-0.334122862,1
897,1.800300768,-0.149813344,1
898,1.802330939,-0.28470339,1
899,1.802585116,0.149683774,1
900,1.811662692,-0.083554677,1
901,1.820911723,-0.224716362,1
902,1.822000087,0.265970263,1
903,1.823353818,0.385310772,1
904,1.82507072,-0.126811303,1
905,1.826009716,-0.060420183,1
906,1.826237614,-0.014713069,1
907,1.826438636,-0.219689746,1
908,1.829380563,-0.345409257,1
909,1.834989339,0.087166907,1
910,1.837127454,-0.160767104,1
