,0,1,cluster
196,-0.29946395,1.052512165,0
201,-0.273533572,0.95796992,0
202,-0.273485227,1.059350875,0
203,-0.270238333,0.914784696,0
204,-0.266967382,0.960675048,0
205,-0.244185364,1.083820361,0
206,-0.241402682,0.80660888,0
207,-0.238360454,0.883855668,0
208,-0.238323033,0.935891415,0
209,-0.233188106,0.998684042,0
210,-0.230189768,0.968362232,0
211,-0.225114245,0.990045774,0
212,-0.209857171,0.997473702,0
213,-0.207677416,1.00827877,0
214,-0.206561273,0.969870604,0
215,-0.202447722,1.036004676,0
216,-0.200754113,0.964783409,0
218,-0.189030104,1.030516203,0
219,-0.188949653,0.912978012,0
220,-0.187780474,0.930218427,0
221,-0.179499224,0.943015049,0
222,-0.170598943,0.922687287,0
223,-0.162834982,0.919898749,0
224,-0.160177194,1.055315469,0
225,-0.13849986,1.026466984,0
226,-0.132535306,0.918102583,0
227,-0.13168431,1.107715628,0
228,-0.122600174,1.127630465,0
229,-0.11848903,0.94988121,0
230,-0.112860274,1.009194194,0
231,-0.109858255,0.940071324,0
232,-0.093629178,0.959552781,0
233,-0.090986171,1.005281185,0
234,-0.087938063,0.510011906,0
235,-0.087241404,0.213796059,0
236,-0.083118518,0.392425682,0
237,-0.078153484,0.465643087,0
238,-0.073711122,0.314321098,0
239,-0.071118659,0.383624199,0
240,-0.067905738,0.413898446,0
241,-0.067210398,0.946116238,0
242,-0.065174557,1.13968675,0
243,-0.064616741,1.001267108,0
244,-0.062082665,0.408595248,0
245,-0.059961593,0.42188947,0
246,-0.059289662,1.064657687,0
247,-0.055309175,0.266412419,0
248,-0.051628688,0.400233606,0
249,-0.048277717,1.130597498,0
250,-0.045141149,1.001950297,0
251,-0.041858814,0.976629833,0
252,-0.039162926,0.455330503,0
253,-0.037176142,1.023558723,0
254,-0.032181666,0.055888159,0
255,-0.03182719,0.371714987,0
256,-0.030119169,0.272314331,0
257,-0.026082576,0.42839085,0
258,-0.024142391,1.040671193,0
259,-0.023055984,0.338230484,0
260,-0.021786681,1.055542789,0
261,-0.020379623,1.13630563,0
262,-0.01789433,1.008952032,0
263,-0.016073151,0.489781558,0
264,-0.012253713,1.09441454,0
265,-0.011409951,1.08682757,0
266,-0.007548469,0.423977911,0
267,-0.007146506,0.99003784,0
268,-0.005635297,0.498087743,0
269,-0.004407552,0.793598857,0
270,-0.003168519,1.062663779,0
271,-0.002978286,0.215460936,0
272,-0.00260312,0.233521936,0
273,0.000992909,1.059881065,0
275,0.002934213,0.211296453,0
276,0.003106642,0.284009186,0
277,0.004970267,0.432392065,0
278,0.006757254,0.072482196,0
279,0.006912068,0.189909916,0
280,0.007513475,0.047351574,0
281,0.008210596,1.047199872,0
282,0.010687473,0.382028449,0
283,0.013394016,0.368159334,0
284,0.014096412,0.52192853,0
285,0.020463561,1.002275721,0
286,0.020775874,0.939925998,0
287,0.022566939,0.388416903,0
288,0.024159508,0.414970458,0
289,0.028206212,0.25788949,0
290,0.035077702,0.186619747,0
291,0.037069799,0.963166237,0
292,0.037457182,0.298366076,0
293,0.03936455,0.226978861,0
295,0.043169426,0.990951114,0
296,0.044319002,1.039452716,0
297,0.045028038,1.06454086,0
298,0.04767919,0.229761363,0
300,0.047784918,0.095222257,0
302,0.054299226,0.196875333,0
303,0.054469111,0.304782118,0
304,0.058702885,0.301221559,0
305,0.06176666,0.222599184,0
306,0.062285218,0.552126942,0
308,0.062900519,0.962719957,0
309,0.063134285,1.020787547,0
310,0.064302365,0.302353177,0
312,0.065045769,0.086243581,0
313,0.068794003,0.274590692,0
314,0.068960153,0.18675218,0
315,0.070249297,0.349115551,0
316,0.071456628,0.160438757,0
317,0.071997816,0.625924872,0
318,0.072873074,0.919577337,0
319,0.07536498,0.92713453,0
321,0.077956101,0.236063382,0
322,0.079520087,0.986691626,0
323,0.082831486,0.293264091,0
325,0.085664472,0.477561892,0
326,0.086647056,0.986282005,0
327,0.086877596,0.216250992,0
328,0.087379826,0.165433489,0
330,0.091976742,0.344476566,0
331,0.092544951,0.177282408,0
332,0.092815979,0.934348689,0
333,0.103132761,1.018706717,0
335,0.103438964,1.045556844,0
338,0.108212873,0.911390776,0
339,0.109189893,0.617703119,0
340,0.109836081,0.102783364,0
342,0.110795417,1.168786808,0
343,0.111141005,0.937458562,0
345,0.11307713,0.150652435,0
349,0.123388142,0.111783406,0
350,0.125486353,0.390902619,0
352,0.12903582,1.069570494,0
354,0.13191759,0.904025937,0
355,0.133767268,0.998656563,0
356,0.138139025,0.940341933,0
360,0.147373668,1.119197471,0
363,0.152207545,0.415074387,0
365,0.163129145,1.085475347,0
367,0.164205888,0.269991886,0
