,0,1,cluster
0,3.44,6.56,0
1,3.61,6.57,0
2,4.03,8.18,0
3,4.25,7.2,0
4,4.42,7.8,0
5,4.43,4.1,0
6,4.46,7.47,0
7,4.58,4.88,0
8,4.64,5.51,0
9,4.73,5.69,0
10,4.82,5.92,0
11,4.87,7.54,0
12,4.88,5.25,0
13,4.9,7.06,0
14,5.06,6.53,0
15,5.1,6.14,0
16,5.21,6.46,0
17,5.27,6.45,0
18,5.29,6.75,0
19,5.32,6.19,0
20,5.33,5.74,0
21,5.33,5.67,0
22,5.35,5.94,0
23,5.36,7.74,0
24,5.37,7.87,0
25,5.37,4.4,0
26,5.38,7.38,0
27,5.41,5.22,0
28,5.42,7.34,0
29,5.46,5.2,0
30,5.5,6.46,0
31,5.53,5.7,0
32,5.56,3.94,0
33,5.59,5.87,0
34,5.63,4.35,0
35,5.65,5.76,0
36,5.66,3.64,0
37,5.66,6.76,0
38,5.67,7.39,0
39,5.69,5.87,0
40,5.7,5.32,0
41,5.71,8.57,0
42,5.84,5.69,0
43,5.85,6.92,0
44,5.9,5.7,0
45,5.93,7.48,0
46,5.93,6.96,0
47,5.98,5.85,0
48,6.06,6.31,0
49,6.07,5.69,0
50,6.11,5.66,0
51,6.13,4.64,0
52,6.17,5.67,0
53,6.22,7.15,0
54,6.23,6.97,0
55,6.32,6.35,0
56,6.33,7.6,0
57,6.33,4.89,0
58,6.37,7.34,0
59,6.42,7.77,0
60,6.42,6.5,0
61,6.44,5.78,0
62,6.46,4.69,0
63,6.49,5.65,0
64,6.51,8.29,0
65,6.55,3.43,0
66,6.56,5.86,0
67,6.58,4.55,0
68,6.59,8.22,0
69,6.61,5.03,0
70,6.62,5.43,0
71,6.63,5.76,0
72,6.64,4.62,0
73,6.65,6.95,0
74,6.65,4.98,0
75,6.68,6.86,0
76,6.7,5.2,0
77,6.72,6.84,0
78,6.73,5.39,0
79,6.73,5.47,0
80,6.76,4.82,0
81,6.81,6.03,0
82,6.85,6.94,0
83,6.91,7.15,0
84,6.92,6.47,0
85,7.0,8.27,0
86,7.11,6.38,0
87,7.11,7.49,0
88,7.15,6.28,0
89,7.23,6.38,0
90,7.28,5.95,0
91,7.31,9.8,0
92,7.36,5.1,0
93,7.38,6.18,0
94,7.46,6.32,0
95,7.56,10.2,0
96,7.93,4.73,0
97,7.95,6.21,0
98,8.04,11.0,0
99,8.18,10.3,0
100,8.23,9.7,0
101,8.24,4.95,0
102,8.28,6.0,0
103,8.31,9.69,0
104,8.5,8.81,0
105,8.55,11.6,0
106,8.67,5.68,0
107,8.71,10.9,0
108,8.72,11.4,0
109,8.79,10.4,0
110,8.82,6.51,0
111,8.83,9.63,0
112,8.86,13.0,0
113,8.86,10.4,0
114,8.9,9.35,0
115,8.96,9.44,0
116,9.08,10.1,0
117,9.09,10.6,0
118,9.12,11.8,0
119,9.2,11.2,0
120,9.23,10.6,0
121,9.31,8.7,0
122,9.31,10.1,0
123,9.35,10.4,0
124,9.38,10.2,0
125,9.41,8.9,0
126,9.42,10.1,0
127,9.42,9.92,0
128,9.43,11.1,0
129,9.45,10.3,0
130,9.48,9.45,0
131,9.51,10.4,0
132,9.54,9.62,0
133,9.59,9.95,0
134,9.6,9.02,0
135,9.63,8.63,0
136,9.63,9.93,0
137,9.66,8.78,0
138,9.66,11.6,0
139,9.68,11.5,0
140,9.69,9.84,0
141,9.7,9.75,0
142,9.73,9.91,0
143,9.74,10.8,0
144,9.75,11.6,0
145,9.76,8.92,0
146,9.76,8.7,0
147,9.77,9.26,0
148,9.8,10.7,0
149,9.85,11.1,0
150,9.88,10.2,0
151,9.97,10.9,0
152,9.99,9.59,0
153,10.0,9.16,0
154,10.1,9.33,0
155,10.1,11.3,0
156,10.1,10.7,0
157,10.1,9.77,0
158,10.1,10.4,0
159,10.1,11.0,0
160,10.1,8.64,0
161,10.2,9.5,0
162,10.2,9.61,0
163,10.2,9.64,0
164,10.3,10.9,0
165,10.4,9.3,0
166,10.4,11.4,0
167,10.4,9.06,0
168,10.4,10.7,0
169,10.5,11.6,0
170,10.5,11.5,0
171,10.5,11.4,0
172,10.5,9.71,0
173,10.7,10.1,0
174,10.7,9.86,0
175,10.7,10.6,0
176,10.8,11.4,0
177,10.8,11.3,0
178,10.8,8.44,0
179,10.8,11.1,0
180,11.0,11.0,0
181,11.0,9.31,0
182,11.0,9.24,0
183,11.0,11.4,0
184,11.0,9.17,0
185,11.0,11.2,0
186,11.1,9.46,0
187,11.5,9.7,0
188,11.5,10.1,0
189,11.5,10.5,0
190,11.5,11.3,0
191,11.7,9.37,0
192,11.7,12.5,0
193,11.8,9.59,0
194,11.8,10.2,0
195,12.0,11.6,0
196,12.0,9.31,0
197,12.1,9.71,0
198,12.1,9.78,0
199,12.3,9.59,0
